sessionId, userId, review
39863, 3501, 3
39863, 2130, 9
39863, 693, 2
39863, 4250, 6
39864, 3764, 2
39864, 4876, 9
39865, 6, 8
39866, 103, 9
39866, 3476, 1
39866, 758, 7
39866, 2425, 9
39867, 3133, 9
39868, 4965, 6
39868, 2725, 3
39868, 4539, 7
39869, 3034, 1
39869, 3490, 8
39870, 4928, 10
39871, 1480, 3
39871, 108, 1
39871, 828, 2
39871, 2783, 7
39872, 3048, 5
39872, 2761, 5
39873, 4867, 7
39873, 14, 8
39873, 28, 10
39874, 292, 1
39874, 2149, 5
39874, 1420, 4
39874, 2446, 4
39874, 766, 7
39874, 4782, 3
39874, 3601, 6
39874, 30, 5
39875, 71, 7
39875, 1639, 5
39875, 2173, 4
39875, 858, 9
39875, 4925, 9
39876, 4482, 2
39878, 4568, 8
39878, 1639, 1
39879, 1953, 10
39879, 3682, 8
39879, 177, 3
39879, 3060, 6
39880, 118, 7
39881, 4744, 2
39881, 75, 4
39881, 4839, 3
39882, 2231, 1
39883, 170, 6
39883, 255, 2
39884, 196, 3
39885, 3106, 8
39885, 172, 3
39887, 1317, 9
39887, 964, 2
39887, 55, 2
39887, 2463, 3
39888, 738, 6
39889, 107, 6
39889, 4248, 10
39889, 220, 2
39890, 2160, 10
39891, 3424, 3
39891, 2344, 10
39891, 2251, 3
39891, 632, 3
39892, 94, 9
39893, 56, 8
39893, 1907, 3
39894, 108, 8
39894, 46, 10
39894, 2195, 10
39894, 25, 5
39894, 3230, 6
39895, 357, 10
39895, 3321, 8
39895, 4170, 1
39895, 4729, 4
39896, 1683, 7
39897, 1037, 10
39897, 63, 2
39898, 76, 1
39898, 1966, 4
39898, 543, 10
39899, 3457, 10
39899, 85, 1
39900, 684, 2
39900, 594, 3
39901, 70, 3
39901, 617, 5
39901, 1722, 4
39902, 20, 3
39902, 143, 4
39903, 59, 3
39904, 4878, 3
39904, 660, 7
39904, 2491, 8
39905, 2670, 8
39905, 24, 9
39906, 275, 1
39906, 1563, 4
39907, 101, 1
39908, 1282, 10
39908, 222, 1
39909, 1944, 3
39909, 27, 10
39910, 760, 7
39910, 4097, 1
39911, 70, 8
39911, 727, 4
39912, 112, 3
39915, 1334, 7
39915, 3049, 4
39915, 1658, 5
39915, 6, 9
39916, 1145, 6
39917, 1682, 9
39918, 2618, 10
39918, 2767, 3
39919, 4355, 9
39919, 3417, 5
39921, 188, 9
39921, 2639, 3
39922, 1380, 7
39922, 2687, 3
39922, 2327, 8
39923, 4659, 3
39923, 133, 7
39924, 2644, 6
39925, 123, 4
39925, 3927, 8
39926, 156, 10
39926, 4495, 2
39927, 3781, 3
39927, 157, 7
39928, 3578, 7
39929, 145, 8
39930, 121, 10
39931, 1454, 7
39931, 153, 1
39931, 858, 2
39932, 4733, 4
39933, 3938, 3
39933, 1703, 1
39934, 4383, 1
39934, 87, 2
39935, 3172, 8
39935, 203, 1
39935, 3089, 8
39935, 3476, 8
39936, 1529, 4
39936, 3422, 6
39936, 2727, 4
39937, 3341, 9
39937, 4087, 1
39937, 158, 10
39938, 129, 7
39938, 3874, 3
39938, 2329, 4
39938, 3122, 9
39938, 2077, 6
39938, 639, 10
39939, 136, 10
39939, 3452, 10
39939, 4191, 3
39940, 4454, 6
39941, 2595, 7
39941, 27, 5
39942, 1850, 6
39942, 3179, 7
39942, 45, 2
39943, 4738, 3
39943, 4785, 7
39943, 2077, 5
39943, 4095, 10
39943, 508, 3
39943, 861, 10
39943, 447, 3
39944, 180, 5
39944, 2990, 4
39944, 2703, 10
39945, 1572, 1
39945, 133, 2
39945, 2596, 9
39945, 1704, 1
39945, 106, 9
39945, 786, 3
39945, 1401, 8
39946, 74, 4
39947, 294, 1
39948, 4912, 6
39948, 146, 1
39949, 2705, 9
39950, 3283, 1
39951, 356, 6
39951, 4994, 9
39951, 65, 7
39951, 139, 1
39951, 4694, 9
39952, 1890, 5
39952, 330, 10
39952, 47, 6
39952, 4849, 1
39952, 1976, 4
39952, 633, 1
39952, 4766, 2
39953, 4808, 5
39953, 2794, 1
39953, 4494, 7
39953, 4026, 2
39953, 94, 9
39954, 56, 9
39955, 1617, 5
39955, 2675, 7
39955, 3089, 6
39955, 3293, 8
39955, 3679, 5
39956, 152, 3
39957, 1036, 6
39957, 620, 10
39959, 98, 4
39959, 685, 8
39959, 1735, 7
39960, 2320, 1
39960, 369, 8
39960, 2361, 6
39961, 166, 6
39961, 4462, 8
39961, 1551, 10
39961, 1778, 9
39961, 3518, 5
39962, 69, 10
39962, 104, 7
39962, 2392, 5
39964, 177, 3
39964, 2268, 7
39964, 286, 10
39965, 2497, 6
39965, 3, 9
39965, 2342, 8
39966, 200, 9
39966, 2345, 8
39967, 152, 8
39967, 2655, 9
39968, 65, 8
39968, 1662, 6
39968, 3098, 4
39968, 1115, 3
39969, 953, 8
39969, 3950, 6
39971, 9, 9
39971, 299, 4
39971, 1259, 9
39971, 2862, 4
39971, 1594, 7
39971, 1434, 10
39972, 38, 6
39972, 4495, 6
39972, 3672, 4
39972, 3708, 6
39973, 1024, 5
39973, 1380, 2
39973, 159, 1
39974, 193, 9
39974, 2858, 9
39975, 1593, 10
39977, 1329, 9
39977, 24, 6
39977, 3102, 9
39978, 5, 10
39978, 4474, 6
39979, 2624, 1
39979, 161, 10
39979, 2946, 4
39979, 4522, 4
39979, 1423, 2
39979, 148, 1
39981, 130, 10
39981, 4971, 6
39981, 849, 7
39981, 3603, 9
39981, 859, 10
39981, 2909, 7
39983, 104, 9
39983, 1566, 1
39984, 64, 10
39984, 3568, 2
39984, 2897, 1
39984, 2047, 8
39985, 121, 2
39986, 2056, 8
39986, 4360, 2
39988, 184, 4
39991, 34, 6
39991, 1831, 5
39992, 4438, 3
39992, 937, 4
39992, 150, 6
39993, 3649, 9
39993, 1576, 10
39993, 44, 3
39993, 2513, 6
39993, 284, 8
39994, 4748, 5
39995, 91, 7
39996, 228, 1
39996, 1157, 10
39996, 41, 8
39997, 66, 4
39997, 2271, 6
39998, 2614, 7
39999, 2478, 3
39999, 3699, 9
39999, 1436, 1
40000, 2602, 9
40000, 4067, 9
40000, 135, 10
40001, 4846, 3
40002, 33, 5
40004, 181, 1
40004, 1624, 10
40005, 3204, 7
40005, 51, 7
40005, 4119, 4
40006, 303, 1
40006, 4661, 4
40006, 2207, 1
40007, 4643, 2
40007, 109, 10
40008, 3592, 6
40008, 67, 2
40008, 4149, 5
40009, 205, 4
40010, 1069, 3
40010, 46, 4
40011, 4, 2
40012, 3320, 4
40012, 962, 2
40012, 84, 10
40012, 2416, 8
40014, 1934, 7
40014, 103, 9
40015, 260, 8
40015, 3036, 1
40015, 204, 7
40015, 2865, 8
40015, 4124, 2
40017, 3013, 3
40018, 2123, 2
40019, 2664, 1
40019, 354, 7
40019, 38, 3
40020, 645, 3
40020, 72, 7
40020, 1260, 7
40020, 4813, 9
40020, 509, 3
40021, 3812, 2
40023, 1282, 8
40023, 3399, 6
40023, 4775, 7
40023, 10, 10
40023, 4690, 2
40023, 3059, 3
40024, 1602, 7
40025, 4378, 3
40025, 3890, 3
40025, 56, 4
40025, 4410, 4
40026, 2329, 4
40026, 1676, 9
40026, 179, 6
40027, 1991, 4
40027, 4008, 9
40027, 4188, 7
40028, 3300, 8
40029, 4199, 7
40029, 1559, 6
40029, 122, 6
40030, 97, 7
40031, 4017, 8
40031, 4707, 9
40031, 143, 4
40032, 1926, 6
40032, 4338, 6
40032, 63, 5
40033, 4548, 4
40033, 2599, 8
40033, 103, 6
40033, 2971, 2
40034, 2468, 6
40034, 3176, 8
40034, 125, 3
40034, 3935, 4
40035, 99, 3
40035, 3639, 1
40035, 573, 9
40036, 769, 1
40037, 1476, 4
40037, 575, 9
40038, 979, 8
40040, 1325, 9
40040, 3089, 5
40040, 3963, 8
40041, 4673, 9
40041, 95, 7
40042, 4003, 10
40043, 1380, 2
40043, 3593, 5
40043, 3704, 6
40043, 3033, 3
40043, 3962, 6
40044, 1809, 7
40046, 404, 9
40046, 182, 8
40048, 3476, 4
40048, 2904, 4
40050, 642, 6
40050, 3, 10
40050, 4356, 1
40050, 399, 6
40051, 4633, 8
40051, 3158, 7
40051, 31, 1
40052, 1576, 1
40054, 378, 5
40054, 3533, 3
40056, 2508, 5
40057, 586, 4
40058, 1557, 4
40059, 34, 4
40059, 1114, 2
40060, 354, 3
40060, 3398, 4
40060, 47, 10
40060, 1590, 7
40060, 378, 6
40061, 1227, 1
40061, 20, 2
40061, 2330, 5
40061, 316, 3
40061, 831, 10
40062, 4025, 10
40062, 43, 6
40062, 1589, 2
40063, 177, 3
40064, 3820, 7
40064, 943, 9
40065, 775, 7
40065, 1481, 7
40065, 18, 1
40065, 2229, 2
40066, 3085, 4
40066, 1167, 4
40066, 182, 8
40066, 30, 5
40067, 387, 2
40067, 3856, 3
40067, 3863, 10
40068, 3245, 6
40068, 4242, 2
40068, 21, 1
40068, 1367, 3
40069, 464, 10
40070, 1192, 1
40070, 139, 8
40071, 3025, 1
40072, 768, 9
40073, 4418, 7
40073, 61, 3
40074, 44, 3
40075, 802, 8
40075, 3017, 2
40075, 4728, 5
40075, 332, 4
40075, 3000, 1
40075, 151, 10
40076, 65, 10
40076, 2763, 5
40076, 1964, 9
40076, 4626, 1
40076, 1845, 5
40076, 3389, 6
40077, 103, 1
40077, 55, 6
40078, 2352, 5
40079, 1873, 3
40080, 193, 2
40080, 2095, 1
40080, 343, 8
40080, 633, 1
40082, 2681, 8
40082, 118, 6
40084, 121, 1
40084, 3080, 5
40084, 285, 8
40085, 5, 4
40086, 1435, 8
40086, 199, 6
40087, 2219, 3
40087, 782, 3
40087, 2649, 1
40088, 41, 1
40088, 14, 2
40089, 4102, 4
40090, 696, 3
40090, 185, 10
40090, 4507, 5
40091, 3395, 10
40091, 181, 9
40091, 375, 10
40091, 4507, 10
40092, 153, 9
40092, 2477, 2
40093, 1477, 6
40093, 1226, 5
40093, 109, 7
40093, 240, 2
40093, 4566, 3
40094, 155, 2
40095, 3682, 6
40095, 2874, 1
40096, 4500, 6
40096, 151, 3
40097, 128, 2
40097, 2304, 5
40097, 1808, 8
40097, 4943, 6
40097, 660, 2
40097, 1335, 9
40099, 57, 8
40099, 2751, 5
40100, 990, 6
40101, 8, 9
40102, 988, 4
40102, 182, 8
40103, 2981, 9
40103, 229, 8
40103, 4692, 3
40103, 84, 2
40103, 4700, 6
40104, 4353, 5
40105, 1294, 4
40105, 190, 3
40106, 4196, 2
40106, 3876, 4
40106, 525, 6
40106, 3506, 9
40106, 504, 4
40106, 4569, 1
40106, 3387, 3
40107, 48, 3
40107, 803, 6
40108, 1857, 5
40108, 2083, 5
40108, 3748, 6
40108, 251, 6
40109, 186, 10
40109, 2994, 4
40109, 140, 9
40109, 4270, 9
40110, 2049, 9
40110, 12, 3
40110, 4340, 2
40110, 2231, 2
40111, 1020, 1
40111, 102, 6
40113, 1421, 1
40113, 3506, 3
40114, 23, 10
40115, 621, 9
40115, 1395, 9
40115, 765, 4
40115, 4767, 4
40116, 1353, 7
40117, 185, 7
40117, 3327, 3
40118, 3340, 10
40118, 446, 8
40119, 1193, 9
40121, 1995, 1
40121, 82, 7
40121, 4630, 8
40122, 42, 7
40122, 1773, 9
40123, 59, 9
40123, 1564, 5
40124, 1787, 6
40124, 2284, 1
40125, 82, 8
40125, 3509, 6
40127, 2019, 9
40127, 176, 7
40127, 538, 2
40128, 3694, 8
40128, 134, 9
40129, 3389, 10
40130, 170, 2
40130, 2294, 4
40131, 17, 3
40131, 4042, 4
40131, 3878, 4
40131, 2202, 3
40132, 3419, 10
40133, 2247, 1
40133, 2740, 3
40134, 1728, 5
40134, 34, 5
40134, 3619, 1
40134, 1047, 5
40134, 1784, 8
40134, 2493, 3
40135, 4508, 9
40136, 2081, 7
40136, 2147, 10
40136, 2001, 9
40136, 1011, 4
40136, 2461, 1
40137, 463, 2
40137, 3570, 7
40137, 2389, 7
40137, 22, 7
40137, 4374, 3
40137, 4950, 5
40138, 184, 2
40138, 133, 9
40139, 716, 2
40141, 1313, 10
40141, 175, 8
40141, 3315, 9
40142, 704, 6
40142, 2226, 2
40142, 180, 1
40143, 446, 7
40143, 78, 9
40144, 24, 5
40145, 888, 8
40145, 154, 8
40146, 91, 5
40146, 1103, 9
40147, 2080, 10
40149, 4062, 10
40150, 833, 6
40150, 2593, 4
40150, 111, 3
40151, 4223, 10
40151, 394, 7
40151, 1606, 8
40152, 8, 4
40152, 2860, 3
40152, 2328, 3
40152, 2809, 8
40152, 3674, 1
40153, 1189, 8
40154, 1315, 4
40155, 4, 3
40158, 186, 4
40158, 4292, 2
40158, 4285, 1
40159, 164, 8
40159, 709, 4
40159, 2669, 3
40159, 4860, 8
40159, 1119, 5
40160, 1864, 1
40160, 148, 6
40160, 4935, 3
40162, 3343, 3
40162, 657, 9
40163, 4674, 1
40163, 1431, 4
40164, 2850, 10
40164, 1645, 1
40164, 16, 1
40164, 3741, 7
40165, 572, 3
40166, 2128, 3
40166, 1828, 2
40166, 54, 7
40167, 2050, 2
40167, 3268, 8
40167, 2349, 7
40167, 183, 9
40168, 901, 2
40168, 118, 4
40168, 4311, 10
40169, 2970, 2
40169, 70, 6
40170, 3627, 5
40170, 15, 7
40171, 2929, 10
40171, 27, 8
40171, 3420, 2
40172, 64, 6
40173, 195, 8
40174, 198, 5
40174, 38, 6
40175, 193, 9
40175, 1075, 3
40176, 136, 9
40176, 4935, 9
40177, 33, 8
40177, 3956, 4
40179, 82, 2
40179, 3334, 4
40180, 4448, 10
40180, 2688, 1
40180, 5, 8
40180, 1638, 2
40180, 2391, 4
40181, 355, 8
40183, 2414, 2
40183, 4239, 8
40183, 2226, 5
40186, 2696, 7
40187, 620, 5
40187, 463, 7
40188, 1584, 8
40188, 4032, 10
40189, 1185, 8
40189, 2573, 4
40189, 135, 1
40190, 2169, 8
40190, 15, 2
40192, 4632, 10
40193, 4228, 10
40193, 4829, 4
40194, 52, 8
40194, 3079, 2
40195, 3460, 7
40195, 2411, 3
40196, 1416, 10
40196, 4633, 2
40196, 89, 7
40196, 3420, 7
40197, 122, 3
40198, 1881, 10
40199, 3937, 1
40199, 3373, 5
40199, 83, 1
40200, 119, 5
40201, 9, 5
40201, 3481, 7
40201, 2301, 5
40202, 2137, 5
40202, 27, 6
40202, 2877, 2
40203, 2272, 4
40203, 1511, 8
40203, 170, 10
40203, 255, 9
40204, 4952, 2
40204, 100, 1
40205, 145, 1
40206, 4727, 9
40206, 3962, 2
40207, 2710, 3
40208, 3283, 2
40208, 52, 10
40209, 4130, 10
40209, 3814, 1
40209, 2079, 8
40210, 74, 6
40210, 2068, 10
40211, 4590, 7
40211, 1190, 9
40213, 3458, 4
40213, 110, 6
40213, 440, 2
40214, 1856, 7
40214, 191, 5
40215, 74, 3
40215, 3067, 9
40215, 1731, 7
40216, 2023, 2
40216, 2569, 9
40216, 2189, 1
40216, 4117, 10
40217, 65, 9
40217, 2406, 3
40218, 3945, 6
40219, 235, 3
40221, 3781, 5
40221, 3339, 8
40221, 716, 1
40221, 1139, 1
40221, 125, 8
40221, 1946, 8
40222, 115, 4
40223, 98, 5
40223, 1752, 10
40224, 4132, 5
40225, 109, 7
40225, 645, 8
40226, 4, 9
40226, 3752, 2
40226, 1246, 6
40228, 2583, 6
40229, 3085, 4
40229, 4014, 10
40230, 2287, 3
40231, 3393, 6
40231, 1830, 5
40231, 3674, 3
40231, 2334, 6
40233, 2515, 8
40233, 2612, 1
40234, 129, 10
40234, 2024, 3
40234, 2760, 10
40235, 2283, 6
40235, 4048, 6
40235, 4177, 10
40236, 4874, 5
40237, 4067, 5
40237, 199, 1
40237, 1178, 3
40237, 2718, 10
40237, 1055, 5
40238, 1352, 8
40238, 10, 6
40239, 538, 9
40239, 4571, 4
40240, 1999, 10
40240, 2006, 10
40241, 3898, 3
40241, 14, 10
40243, 1408, 9
40243, 4849, 1
40243, 187, 2
40244, 8, 4
40244, 4526, 7
40244, 1583, 7
40244, 62, 9
40245, 151, 5
40246, 10, 4
40246, 3472, 3
40246, 4605, 5
40247, 2457, 1
40247, 63, 8
40248, 2145, 10
40248, 1412, 4
40248, 4904, 8
40248, 1650, 10
40250, 2833, 6
40250, 175, 6
40251, 162, 4
40252, 358, 3
40252, 4396, 2
40252, 3088, 6
40252, 4252, 4
40252, 63, 3
40252, 1247, 1
40253, 4195, 6
40253, 87, 3
40254, 163, 1
40254, 28, 4
40254, 1565, 4
40255, 802, 5
40255, 2666, 6
40255, 725, 8
40256, 4330, 7
40256, 782, 10
40256, 182, 10
40256, 2558, 9
40257, 3514, 9
40257, 27, 1
40257, 1805, 7
40257, 190, 9
40258, 3792, 9
40258, 531, 3
40258, 54, 5
40258, 439, 1
40258, 2459, 6
40259, 3871, 5
40260, 15, 7
40261, 1448, 5
40261, 106, 7
40261, 950, 9
40261, 27, 10
40262, 4356, 4
40263, 193, 10
40263, 35, 1
40264, 388, 5
40265, 1895, 8
40266, 129, 10
40267, 420, 7
40267, 1670, 9
40267, 3147, 8
40267, 1172, 9
40268, 3584, 10
40268, 129, 1
40268, 1643, 4
40268, 4986, 10
40269, 4864, 1
40269, 1604, 4
40269, 4814, 1
40269, 4052, 4
40269, 3159, 8
40270, 3169, 3
40270, 1321, 6
40270, 3987, 7
40270, 308, 6
40270, 4891, 9
40271, 125, 6
40272, 4743, 4
40272, 332, 4
40272, 181, 10
40273, 2689, 9
40273, 108, 5
40274, 259, 7
40274, 964, 8
40274, 2211, 1
40274, 2961, 2
40274, 2002, 9
40274, 25, 8
40275, 4936, 4
40275, 79, 10
40276, 116, 7
40276, 133, 4
40278, 192, 3
40279, 3749, 5
40279, 4524, 4
40279, 1036, 6
40279, 4308, 8
40279, 634, 1
40279, 27, 10
40280, 1385, 5
40280, 2286, 10
40280, 3295, 3
40281, 3179, 1
40281, 4940, 7
40281, 2255, 1
40282, 3054, 4
40282, 1946, 5
40282, 156, 3
40282, 1302, 5
40283, 3218, 1
40284, 3642, 8
40284, 13, 10
40285, 509, 8
40286, 4078, 8
40286, 4024, 1
40288, 1419, 3
40289, 965, 1
40289, 4491, 10
40289, 3890, 6
40290, 2990, 8
40291, 26, 2
40292, 2409, 6
40292, 118, 2
40293, 3352, 8
40294, 196, 7
40294, 3223, 1
40296, 15, 1
40297, 1463, 5
40297, 4413, 3
40298, 129, 9
40298, 3484, 4
40299, 4205, 9
40300, 1782, 9
40301, 1346, 6
40301, 772, 9
40301, 60, 4
40301, 2140, 5
40302, 136, 9
40302, 3347, 9
40302, 3134, 3
40303, 3722, 2
40303, 2325, 10
40303, 37, 6
40305, 1220, 2
40306, 4454, 7
40306, 169, 3
40306, 42, 1
40307, 3684, 5
40307, 4228, 5
40307, 4427, 8
40307, 152, 8
40311, 3628, 3
40312, 12, 6
40312, 534, 1
40313, 179, 1
40313, 1141, 8
40313, 1519, 4
40314, 369, 8
40315, 1477, 6
40315, 1964, 8
40317, 3011, 9
40317, 13, 4
40318, 11, 7
40319, 1830, 8
40319, 3469, 7
40319, 1305, 2
40319, 1306, 4
40320, 187, 9
40321, 129, 7
40322, 1955, 4
40322, 2829, 9
40322, 3536, 4
40322, 86, 9
40323, 1381, 8
40323, 95, 5
40324, 1520, 7
40324, 3966, 7
40325, 2977, 2
40325, 4694, 4
40325, 94, 6
40326, 4279, 10
40327, 63, 2
40328, 1989, 8
40328, 262, 3
40328, 1233, 4
40328, 4914, 2
40328, 52, 7
40329, 2053, 2
40329, 4974, 7
40329, 1725, 7
40329, 4127, 5
40330, 3336, 2
40330, 3730, 9
40330, 45, 9
40330, 719, 8
40332, 378, 8
40332, 4259, 2
40332, 4654, 5
40334, 4067, 9
40334, 1715, 5
40334, 4314, 1
40335, 3763, 9
40336, 160, 8
40336, 3237, 4
40336, 2751, 6
40337, 194, 1
40337, 773, 8
40337, 1804, 8
40337, 3314, 5
40337, 2010, 7
40337, 734, 9
40338, 21, 4
40338, 2073, 7
40339, 373, 4
40339, 3163, 7
40340, 4353, 6
40340, 4165, 5
40340, 310, 2
40340, 1656, 8
40341, 1833, 7
40341, 4119, 6
40342, 4962, 10
40342, 3949, 6
40342, 4953, 8
40343, 4130, 3
40343, 4612, 7
40343, 2694, 5
40343, 1395, 8
40343, 1110, 3
40344, 1731, 5
40344, 3252, 4
40344, 198, 9
40345, 72, 1
40345, 2610, 4
40346, 2754, 3
40346, 356, 3
40346, 4778, 5
40347, 3659, 6
40347, 157, 8
40348, 4252, 2
40348, 2044, 4
40348, 111, 1
40349, 345, 4
40351, 2945, 10
40351, 44, 5
40352, 776, 5
40352, 4025, 6
40353, 2916, 7
40353, 38, 7
40354, 2484, 1
40355, 2339, 5
40357, 652, 2
40358, 2397, 10
40359, 3720, 7
40359, 33, 7
40360, 3492, 4
40360, 1642, 9
40360, 1835, 10
40360, 4078, 8
40360, 3187, 5
40360, 2230, 6
40360, 2522, 10
40361, 2569, 4
40361, 102, 3
40361, 279, 8
40362, 522, 9
40362, 2803, 1
40362, 46, 4
40363, 3239, 10
40363, 4734, 7
40363, 2379, 7
40363, 767, 2
40364, 4737, 9
40364, 3471, 2
40364, 2672, 10
40364, 52, 4
40365, 186, 4
40366, 963, 7
40366, 2295, 10
40366, 792, 7
40367, 1986, 3
40367, 869, 6
40367, 1867, 1
40367, 435, 9
40367, 21, 1
40367, 316, 2
40368, 1722, 10
40369, 89, 3
40369, 4427, 9
40370, 4640, 1
40370, 3925, 8
40371, 1152, 6
40371, 4267, 5
40372, 4183, 2
40373, 3889, 4
40375, 610, 2
40375, 2055, 9
40375, 187, 3
40376, 4714, 3
40376, 92, 8
40376, 2484, 4
40377, 74, 7
40378, 4868, 6
40378, 809, 7
40378, 4566, 1
40379, 36, 8
40379, 1485, 6
40379, 4046, 6
40380, 1480, 3
40380, 2783, 8
40381, 49, 5
40381, 2202, 1
40381, 1662, 1
40382, 210, 5
40382, 87, 1
40383, 1318, 4
40383, 4008, 4
40383, 457, 6
40383, 4119, 6
40383, 2782, 1
40384, 175, 6
40384, 4792, 10
40384, 3737, 1
40386, 1301, 4
40386, 1750, 1
40387, 3937, 4
40387, 328, 9
40387, 2030, 5
40387, 1777, 7
40387, 1880, 7
40388, 3649, 2
40388, 1546, 5
40388, 591, 2
40388, 82, 1
40388, 4502, 7
40388, 2967, 2
40389, 54, 1
40390, 3936, 1
40390, 197, 5
40391, 4479, 8
40392, 128, 6
40392, 1929, 7
40392, 115, 3
40392, 2582, 9
40392, 920, 2
40393, 4595, 8
40393, 1980, 5
40394, 3398, 10
40394, 147, 9
40395, 2896, 7
40395, 134, 9
40397, 2621, 8
40398, 73, 8
40398, 2996, 5
40399, 501, 10
40400, 2155, 6
40400, 150, 2
40401, 2240, 9
40401, 2466, 3
40401, 2055, 9
40401, 3761, 4
40401, 1407, 9
40402, 36, 6
40403, 1005, 1
40403, 884, 2
40403, 503, 5
40404, 1490, 9
40406, 2953, 1
40406, 1450, 3
40406, 1016, 3
40407, 4797, 3
40408, 1506, 6
40408, 101, 7
40408, 155, 1
40409, 8, 8
40410, 134, 5
40411, 4426, 1
40412, 820, 8
40412, 190, 6
40413, 1473, 5
40413, 3880, 1
40413, 4575, 4
40413, 4604, 3
40413, 63, 5
40414, 154, 4
40414, 1879, 7
40415, 4628, 3
40415, 187, 2
40416, 2737, 4
40417, 3649, 5
40418, 4837, 1
40418, 2736, 8
40418, 2845, 2
40419, 4216, 4
40419, 1452, 10
40420, 56, 3
40420, 4794, 2
40421, 3718, 2
40421, 775, 2
40421, 126, 7
40421, 3038, 9
40422, 378, 4
40422, 119, 7
40423, 25, 5
40424, 4267, 2
40424, 145, 2
40424, 4851, 10
40424, 406, 3
40424, 1978, 3
40424, 221, 5
40425, 177, 9
40425, 3865, 3
40425, 6, 2
40426, 4997, 7
40427, 177, 7
40427, 380, 3
40428, 1639, 4
40428, 80, 7
40428, 1783, 9
40430, 150, 8
40431, 88, 1
40433, 64, 7
40433, 2424, 4
40434, 446, 2
40435, 1713, 10
40436, 195, 2
40436, 2284, 2
40437, 91, 4
40438, 1088, 9
40438, 769, 5
40438, 4770, 3
40438, 2983, 7
40438, 27, 2
40439, 4018, 3
40439, 144, 2
40439, 174, 3
40440, 27, 10
40442, 18, 1
40443, 2986, 10
40443, 4957, 2
40444, 32, 5
40445, 98, 8
40445, 1509, 9
40445, 1967, 8
40445, 3028, 6
40445, 4893, 3
40446, 1204, 9
40446, 1335, 9
40446, 1213, 8
40447, 2, 2
40447, 883, 8
40447, 4390, 7
40448, 128, 4
40449, 193, 6
40449, 3645, 2
40450, 6, 7
40450, 1802, 7
40450, 4460, 3
40450, 3802, 7
40451, 2881, 2
40451, 2349, 3
40451, 2294, 7
40452, 2688, 9
40452, 2857, 6
40452, 1066, 10
40452, 89, 6
40453, 2137, 8
40453, 3773, 8
40453, 886, 2
40454, 139, 9
40454, 2933, 5
40455, 39, 9
40455, 2922, 7
40456, 161, 5
40456, 2479, 9
40456, 2576, 1
40456, 1618, 5
40456, 4275, 3
40456, 2646, 4
40456, 1662, 10
40457, 842, 5
40457, 874, 3
40457, 2830, 2
40457, 114, 1
40457, 1430, 3
40458, 259, 1
40460, 4416, 7
40460, 3073, 8
40460, 68, 10
40460, 4272, 3
40460, 4405, 5
40460, 2870, 3
40460, 2334, 2
40461, 1517, 1
40462, 130, 1
40463, 188, 10
40464, 1289, 2
40465, 17, 9
40465, 1506, 1
40465, 4307, 7
40466, 1460, 7
40466, 109, 7
40468, 3650, 8
40468, 455, 2
40468, 2645, 1
40468, 1205, 9
40469, 472, 8
40470, 1849, 8
40471, 180, 2
40471, 276, 1
40471, 3663, 5
40472, 2767, 6
40472, 16, 1
40472, 4884, 2
40472, 3958, 6
40473, 64, 4
40473, 4332, 1
40473, 2398, 3
40474, 3693, 6
40474, 3030, 2
40475, 3066, 2
40475, 39, 8
40476, 4556, 10
40476, 4081, 6
40476, 2745, 8
40476, 2781, 9
40477, 11, 1
40477, 3418, 7
40478, 14, 10
40478, 1103, 6
40480, 4239, 6
40480, 119, 8
40480, 2429, 8
40481, 3745, 6
40481, 1981, 1
40481, 2833, 2
40481, 3443, 8
40481, 20, 5
40481, 3773, 6
40482, 876, 3
40483, 352, 7
40483, 67, 4
40483, 4554, 2
40484, 3873, 10
40484, 3241, 6
40485, 113, 10
40486, 387, 5
40486, 86, 4
40488, 4098, 8
40488, 3779, 9
40488, 1362, 3
40489, 112, 3
40489, 483, 5
40490, 2513, 5
40491, 1427, 9
40491, 3383, 8
40491, 4857, 7
40492, 3778, 5
40492, 2381, 3
40492, 17, 3
40492, 4630, 4
40493, 2145, 4
40493, 90, 7
40494, 158, 9
40495, 129, 3
40495, 4067, 4
40495, 1694, 3
40496, 4256, 3
40496, 2383, 1
40497, 174, 10
40497, 3288, 8
40498, 1849, 1
40498, 3004, 6
40498, 1725, 9
40499, 2048, 9
40499, 1992, 1
40499, 4979, 7
40499, 159, 4
40500, 1368, 7
40501, 3731, 6
40501, 68, 2
40502, 521, 2
40502, 1231, 10
40503, 1548, 3
40503, 63, 9
40504, 170, 10
40505, 7, 7
40505, 2605, 1
40505, 4155, 3
40506, 776, 1
40507, 1527, 1
40507, 900, 7
40507, 2486, 4
40507, 22, 7
40507, 2778, 9
40508, 3137, 2
40508, 130, 8
40508, 3624, 1
40508, 1864, 1
40508, 2125, 10
40508, 1678, 4
40508, 4082, 10
40509, 2721, 6
40509, 4, 4
40509, 2501, 6
40510, 82, 10
40511, 4353, 7
40511, 2884, 6
40511, 4939, 4
40511, 2103, 1
40512, 1638, 7
40512, 173, 5
40513, 77, 9
40513, 2663, 10
40514, 4359, 3
40514, 3927, 5
40514, 183, 7
40515, 907, 8
40515, 3452, 3
40516, 145, 1
40516, 2331, 2
40519, 609, 3
40519, 861, 5
