uid1,uid2
57, 475
475, 57
2156, 2776
2776, 2156
4485, 4573
4573, 4485
412, 3268
3268, 412
1912, 2766
2766, 1912
3605, 4379
4379, 3605
3742, 4650
4650, 3742
4265, 4425
4425, 4265
3659, 4615
4615, 3659
1324, 3535
3535, 1324
33, 3622
3622, 33
3541, 3613
3613, 3541
781, 1795
1795, 781
373, 3690
3690, 373
767, 3617
3617, 767
2778, 3819
3819, 2778
1286, 4182
4182, 1286
759, 4665
4665, 759
1134, 4542
4542, 1134
2309, 4280
4280, 2309
91, 3977
3977, 91
516, 3217
3217, 516
1777, 4419
4419, 1777
2246, 3177
3177, 2246
1857, 1904
1904, 1857
2437, 4465
4465, 2437
570, 3453
3453, 570
2528, 3829
3829, 2528
2004, 4583
4583, 2004
285, 3469
3469, 285
1941, 3480
3480, 1941
2608, 4697
4697, 2608
517, 3977
3977, 517
2316, 4296
4296, 2316
810, 2509
2509, 810
1787, 3952
3952, 1787
768, 4727
4727, 768
1556, 4019
4019, 1556
174, 3988
3988, 174
2564, 3994
3994, 2564
1189, 3444
3444, 1189
2246, 2372
2372, 2246
326, 2288
2288, 326
171, 4629
4629, 171
625, 4799
4799, 625
909, 2114
2114, 909
375, 3870
3870, 375
775, 4743
4743, 775
1623, 4086
4086, 1623
82, 3998
3998, 82
551, 2756
2756, 551
1794, 1874
1874, 1794
3070, 4862
4862, 3070
713, 1771
1771, 713
646, 3932
3932, 646
854, 4635
4635, 854
1036, 1643
1643, 1036
2846, 4595
4595, 2846
2766, 4077
4077, 2766
2027, 4677
4677, 2027
288, 2130
2130, 288
1841, 4672
4672, 1841
631, 1715
1715, 631
2603, 2743
2743, 2603
2511, 3154
3154, 2511
744, 3312
3312, 744
1504, 2808
2808, 1504
323, 2501
2501, 323
1006, 2531
2531, 1006
694, 4888
4888, 694
527, 1742
1742, 527
2548, 3194
3194, 2548
1932, 2696
2696, 1932
2119, 2522
2522, 2119
1064, 2886
2886, 1064
1131, 4108
4108, 1131
1585, 1834
1834, 1585
2990, 4478
4478, 2990
698, 2536
2536, 698
1126, 4703
4703, 1126
623, 4082
4082, 623
905, 3014
3014, 905
1577, 4575
4575, 1577
2091, 4796
4796, 2091
2077, 2646
2646, 2077
2352, 4571
4571, 2352
511, 4780
4780, 511
1051, 2250
2250, 1051
276, 2439
2439, 276
319, 1577
1577, 319
2928, 4889
4889, 2928
746, 2553
2553, 746
2284, 2343
2343, 2284
2413, 2753
2753, 2413
1624, 3990
3990, 1624
3915, 4017
4017, 3915
2102, 4931
4931, 2102
2854, 4566
4566, 2854
2513, 4273
4273, 2513
1649, 1953
1953, 1649
1176, 2672
2672, 1176
1416, 2132
2132, 1416
17, 2686
2686, 17
3606, 3797
3797, 3606
3425, 4890
4890, 3425
1432, 3015
3015, 1432
709, 1866
1866, 709
1626, 3258
3258, 1626
2937, 4577
4577, 2937
1224, 3251
3251, 1224
1817, 3765
3765, 1817
30, 1958
1958, 30
1754, 4355
4355, 1754
2674, 3012
3012, 2674
499, 4099
4099, 499
4259, 4311
4311, 4259
11, 2066
2066, 11
374, 2118
2118, 374
570, 3750
3750, 570
872, 3334
3334, 872
108, 2938
2938, 108
326, 4329
4329, 326
390, 3001
3001, 390
940, 2687
2687, 940
410, 3653
3653, 410
635, 2051
2051, 635
1829, 2031
2031, 1829
662, 3874
3874, 662
2312, 4070
4070, 2312
2938, 4532
4532, 2938
2413, 2432
2432, 2413
3000, 3131
3131, 3000
3165, 4696
4696, 3165
3179, 4594
4594, 3179
84, 3237
3237, 84
1228, 1410
1410, 1228
3688, 3690
3690, 3688
2647, 4706
4706, 2647
314, 2201
2201, 314
446, 1374
1374, 446
1988, 2037
2037, 1988
1721, 2447
2447, 1721
2373, 4322
4322, 2373
2928, 4352
4352, 2928
2289, 4594
4594, 2289
1695, 2165
2165, 1695
3489, 3830
3830, 3489
853, 1324
1324, 853
1672, 2181
2181, 1672
3361, 4584
4584, 3361
2535, 2556
2556, 2535
787, 2956
2956, 787
1907, 2987
2987, 1907
3168, 4189
4189, 3168
869, 3520
3520, 869
30, 4670
4670, 30
788, 3531
3531, 788
1686, 4681
4681, 1686
473, 2207
2207, 473
142, 158
158, 142
1575, 4850
4850, 1575
800, 3541
3541, 800
334, 1267
1267, 334
139, 4963
4963, 139
747, 4065
4065, 747
251, 451
451, 251
292, 4424
4424, 292
2515, 2819
2819, 2515
462, 4835
4835, 462
3404, 4415
4415, 3404
2080, 2110
2110, 2080
3494, 4308
4308, 3494
1615, 4225
4225, 1615
1288, 1386
1386, 1288
2772, 4323
4323, 2772
1414, 3188
3188, 1414
1775, 2413
2413, 1775
383, 2448
2448, 383
1718, 3599
3599, 1718
971, 2618
2618, 971
471, 1514
1514, 471
2574, 4688
4688, 2574
1185, 3486
3486, 1185
2732, 2830
2830, 2732
442, 934
934, 442
181, 1536
1536, 181
1449, 4471
4471, 1449
728, 4149
4149, 728
624, 3045
3045, 624
1766, 3589
3589, 1766
2603, 4463
4463, 2603
784, 1987
1987, 784
2444, 3652
3652, 2444
632, 2347
2347, 632
1473, 2963
2963, 1473
662, 3687
3687, 662
202, 3702
3702, 202
1850, 2132
2132, 1850
461, 3404
3404, 461
839, 2044
2044, 839
992, 3040
3040, 992
1038, 4324
4324, 1038
966, 2758
2758, 966
3395, 4971
4971, 3395
877, 2686
2686, 877
4402, 4536
4536, 4402
305, 2460
2460, 305
3118, 3350
3350, 3118
582, 2768
2768, 582
602, 1700
1700, 602
1224, 1454
1454, 1224
953, 1368
1368, 953
472, 2758
2758, 472
3059, 4059
4059, 3059
1015, 1465
1465, 1015
2460, 2949
2949, 2460
2553, 4079
4079, 2553
1326, 1707
1707, 1326
681, 1188
1188, 681
822, 3113
3113, 822
507, 1789
1789, 507
1410, 3283
3283, 1410
2599, 2919
2919, 2599
832, 3427
3427, 832
23, 1568
1568, 23
644, 4130
4130, 644
4424, 4809
4809, 4424
3205, 4018
4018, 3205
462, 1615
1615, 462
240, 2734
2734, 240
980, 3298
3298, 980
2485, 3140
3140, 2485
160, 2970
2970, 160
214, 2452
2452, 214
759, 4238
4238, 759
609, 1261
1261, 609
1526, 2653
2653, 1526
600, 3427
3427, 600
2501, 4023
4023, 2501
998, 3473
3473, 998
2211, 3695
3695, 2211
3237, 4064
4064, 3237
2994, 4306
4306, 2994
697, 1266
1266, 697
1515, 2652
2652, 1515
18, 419
419, 18
2482, 2818
2818, 2482
2918, 3156
3156, 2918
3382, 4014
4014, 3382
2028, 3587
3587, 2028
12, 2452
2452, 12
1908, 2704
2704, 1908
684, 1569
1569, 684
558, 3150
3150, 558
1361, 3474
3474, 1361
411, 3100
3100, 411
3905, 3947
3947, 3905
1094, 4069
4069, 1094
2196, 4460
4460, 2196
2020, 4234
4234, 2020
58, 1642
1642, 58
4127, 4144
4144, 4127
2002, 4594
4594, 2002
842, 3444
3444, 842
2041, 4522
4522, 2041
1757, 4763
4763, 1757
565, 3166
3166, 565
3400, 3815
3815, 3400
827, 4075
4075, 827
373, 1653
1653, 373
87, 1821
1821, 87
663, 2920
2920, 663
523, 2351
2351, 523
3824, 4493
4493, 3824
302, 847
847, 302
3699, 4205
4205, 3699
2457, 3430
3430, 2457
3926, 4369
4369, 3926
44, 3413
3413, 44
1016, 4512
4512, 1016
236, 3583
3583, 236
1915, 4544
4544, 1915
248, 2654
2654, 248
1855, 2049
2049, 1855
1464, 2393
2393, 1464
2479, 4882
4882, 2479
2100, 4297
4297, 2100
502, 4641
4641, 502
140, 1027
1027, 140
420, 3296
3296, 420
2679, 3600
3600, 2679
1490, 1520
1520, 1490
3537, 3631
3631, 3537
784, 4512
4512, 784
2449, 4077
4077, 2449
327, 1792
1792, 327
3554, 3985
3985, 3554
1264, 2870
2870, 1264
286, 1202
1202, 286
893, 3866
3866, 893
2159, 2968
2968, 2159
746, 3065
3065, 746
3354, 3523
3523, 3354
645, 1670
1670, 645
409, 3645
3645, 409
2198, 4966
4966, 2198
987, 3127
3127, 987
1300, 4755
4755, 1300
536, 3605
3605, 536
272, 3532
3532, 272
2168, 3030
3030, 2168
280, 2080
2080, 280
1694, 4278
4278, 1694
3832, 4063
4063, 3832
2212, 2928
2928, 2212
1270, 3169
3169, 1270
2595, 4386
4386, 2595
1781, 4812
4812, 1781
208, 1803
1803, 208
2372, 4499
4499, 2372
184, 628
628, 184
160, 4206
4206, 160
643, 4360
4360, 643
212, 2861
2861, 212
3400, 3628
3628, 3400
3501, 4434
4434, 3501
3, 2687
2687, 3
3098, 3263
3263, 3098
1870, 4638
4638, 1870
65, 4504
4504, 65
3211, 4079
4079, 3211
2843, 2929
2929, 2843
1394, 2430
2430, 1394
1250, 4371
4371, 1250
1709, 4885
4885, 1709
1764, 4592
4592, 1764
38, 587
587, 38
4468, 4758
4758, 4468
1855, 3956
3956, 1855
1553, 3591
3591, 1553
197, 2529
2529, 197
3741, 4429
4429, 3741
3452, 4326
4326, 3452
559, 2918
2918, 559
115, 1938
1938, 115
1183, 2745
2745, 1183
873, 4771
4771, 873
2168, 4803
4803, 2168
3663, 3957
3957, 3663
3727, 3972
3972, 3727
41, 2174
2174, 41
3124, 3679
3679, 3124
906, 932
932, 906
1151, 4900
4900, 1151
1018, 1338
1338, 1018
2279, 2540
2540, 2279
1214, 2970
2970, 1214
162, 599
599, 162
1941, 3484
3484, 1941
771, 1646
1646, 771
1521, 4029
4029, 1521
567, 2755
2755, 567
3034, 3762
3762, 3034
2027, 3608
3608, 2027
2233, 3484
3484, 2233
3659, 4753
4753, 3659
1473, 3207
3207, 1473
1710, 4840
4840, 1710
4781, 4830
4830, 4781
1729, 1857
1857, 1729
708, 3525
3525, 708
1745, 1801
1801, 1745
1251, 2232
2232, 1251
1295, 2504
2504, 1295
1792, 3310
3310, 1792
273, 564
564, 273
1451, 4737
4737, 1451
1683, 1862
1862, 1683
4012, 4625
4625, 4012
1450, 4512
4512, 1450
1460, 2756
2756, 1460
1255, 4044
4044, 1255
4317, 4672
4672, 4317
260, 2961
2961, 260
69, 2612
2612, 69
3152, 4117
4117, 3152
297, 4691
4691, 297
796, 3880
3880, 796
2605, 4887
4887, 2605
3052, 3886
3886, 3052
1195, 4528
4528, 1195
1719, 3747
3747, 1719
3159, 3194
3194, 3159
1904, 2746
2746, 1904
407, 513
513, 407
4433, 4631
4631, 4433
1800, 4086
4086, 1800
2910, 3429
3429, 2910
3063, 3671
3671, 3063
236, 631
631, 236
605, 1437
1437, 605
247, 1729
1729, 247
1915, 4975
4975, 1915
2088, 3213
3213, 2088
3445, 4123
4123, 3445
3572, 3898
3898, 3572
1015, 3937
3937, 1015
1235, 3122
3122, 1235
1787, 3635
3635, 1787
1537, 3460
3460, 1537
659, 2962
2962, 659
1892, 2870
2870, 1892
1398, 3301
3301, 1398
1783, 3866
3866, 1783
2695, 4914
4914, 2695
1943, 2835
2835, 1943
2378, 2763
2763, 2378
2123, 3934
3934, 2123
545, 581
581, 545
198, 473
473, 198
3326, 3626
3626, 3326
239, 1413
1413, 239
1397, 1736
1736, 1397
3064, 4380
4380, 3064
691, 756
756, 691
1083, 3266
3266, 1083
978, 1752
1752, 978
3270, 3667
3667, 3270
1250, 3379
3379, 1250
728, 4206
4206, 728
2115, 2137
2137, 2115
387, 3913
3913, 387
2720, 4166
4166, 2720
177, 4857
4857, 177
3515, 4437
4437, 3515
313, 1520
1520, 313
80, 4924
4924, 80
1012, 4904
4904, 1012
1127, 1444
1444, 1127
2899, 4289
4289, 2899
1250, 4668
4668, 1250
170, 1942
1942, 170
2666, 4818
4818, 2666
9, 1243
1243, 9
318, 4442
4442, 318
802, 879
879, 802
2343, 4350
4350, 2343
2917, 3124
3124, 2917
1261, 4022
4022, 1261
898, 3970
3970, 898
4581, 4716
4716, 4581
1453, 1748
1748, 1453
1298, 4843
4843, 1298
936, 1229
1229, 936
432, 3416
3416, 432
862, 3000
3000, 862
1104, 4977
4977, 1104
622, 3513
3513, 622
1869, 2565
2565, 1869
2540, 4490
4490, 2540
3568, 4932
4932, 3568
2668, 2955
2955, 2668
966, 2010
2010, 966
3309, 3890
3890, 3309
3403, 3525
3525, 3403
2384, 3546
3546, 2384
2552, 3130
3130, 2552
2584, 3607
3607, 2584
4165, 4225
4225, 4165
2069, 3161
3161, 2069
3248, 3772
3772, 3248
1001, 3293
3293, 1001
369, 2262
2262, 369
651, 1194
1194, 651
1635, 3808
3808, 1635
1045, 4531
4531, 1045
1024, 3654
3654, 1024
524, 2550
2550, 524
2220, 3680
3680, 2220
1647, 3818
3818, 1647
3194, 4825
4825, 3194
1026, 4639
4639, 1026
919, 2298
2298, 919
2388, 4203
4203, 2388
258, 3720
3720, 258
810, 4233
4233, 810
1403, 4747
4747, 1403
670, 3664
3664, 670
312, 3956
3956, 312
1649, 1770
1770, 1649
972, 3248
3248, 972
1663, 2607
2607, 1663
340, 527
527, 340
2477, 4783
4783, 2477
441, 3962
3962, 441
3190, 3901
3901, 3190
1375, 2325
2325, 1375
142, 4834
4834, 142
705, 1564
1564, 705
70, 3268
3268, 70
2430, 4563
4563, 2430
1709, 2551
2551, 1709
2839, 3270
3270, 2839
936, 1847
1847, 936
664, 3603
3603, 664
1137, 1571
1571, 1137
4498, 4518
4518, 4498
4043, 4877
4877, 4043
1300, 4194
4194, 1300
171, 4609
4609, 171
412, 1288
1288, 412
2079, 3932
3932, 2079
4110, 4786
4786, 4110
2827, 3044
3044, 2827
2982, 3332
3332, 2982
3308, 4256
4256, 3308
2225, 4292
4292, 2225
728, 2059
2059, 728
2264, 4220
4220, 2264
924, 3691
3691, 924
426, 1694
1694, 426
4352, 4827
4827, 4352
2103, 4652
4652, 2103
2130, 2311
2311, 2130
538, 3224
3224, 538
2290, 2384
2384, 2290
574, 1726
1726, 574
1119, 3512
3512, 1119
2597, 3251
3251, 2597
3125, 3370
3370, 3125
79, 966
966, 79
2823, 3944
3944, 2823
1295, 2398
2398, 1295
1519, 4735
4735, 1519
1178, 4442
4442, 1178
263, 4816
4816, 263
2798, 3483
3483, 2798
224, 2609
2609, 224
2809, 3083
3083, 2809
998, 4632
4632, 998
1233, 1496
1496, 1233
2092, 4381
4381, 2092
848, 2594
2594, 848
209, 392
392, 209
1814, 3878
3878, 1814
3794, 4767
4767, 3794
2305, 2395
2395, 2305
2083, 3514
3514, 2083
753, 4427
4427, 753
691, 3549
3549, 691
128, 403
403, 128
647, 4940
4940, 647
236, 3908
3908, 236
1983, 3283
3283, 1983
2494, 3987
3987, 2494
591, 3853
3853, 591
1257, 1435
1435, 1257
1832, 2309
2309, 1832
4003, 4486
4486, 4003
935, 2323
2323, 935
2934, 3454
3454, 2934
2330, 4279
4279, 2330
3087, 4635
4635, 3087
2306, 4824
4824, 2306
1445, 2021
2021, 1445
3064, 3685
3685, 3064
2042, 3997
3997, 2042
1601, 4254
4254, 1601
1518, 2499
2499, 1518
67, 419
419, 67
493, 4957
4957, 493
200, 4331
4331, 200
2298, 4717
4717, 2298
100, 4100
4100, 100
1511, 2617
2617, 1511
244, 846
846, 244
3246, 4641
4641, 3246
1915, 3609
3609, 1915
2768, 4050
4050, 2768
700, 4280
4280, 700
953, 2474
2474, 953
2298, 2623
2623, 2298
3079, 3188
3188, 3079
3586, 4682
4682, 3586
2058, 4075
4075, 2058
3021, 3368
3368, 3021
3733, 4328
4328, 3733
1419, 1873
1873, 1419
801, 2992
2992, 801
1718, 4384
4384, 1718
2697, 3244
3244, 2697
3691, 4102
4102, 3691
2562, 3019
3019, 2562
919, 4152
4152, 919
13, 1606
1606, 13
2099, 2921
2921, 2099
2240, 4846
4846, 2240
422, 1252
1252, 422
819, 4860
4860, 819
2214, 4564
4564, 2214
4896, 4971
4971, 4896
3015, 4061
4061, 3015
2896, 4369
4369, 2896
1808, 4785
4785, 1808
3675, 4107
4107, 3675
2608, 3148
3148, 2608
908, 4528
4528, 908
679, 1258
1258, 679
1806, 2645
2645, 1806
2661, 3159
3159, 2661
364, 873
873, 364
637, 4415
4415, 637
1408, 3538
3538, 1408
2708, 4668
4668, 2708
2311, 2753
2753, 2311
1194, 2239
2239, 1194
3553, 3713
3713, 3553
1392, 4698
4698, 1392
51, 2224
2224, 51
1257, 4281
4281, 1257
892, 3594
3594, 892
3431, 3723
3723, 3431
1559, 1613
1613, 1559
1403, 2763
2763, 1403
357, 3435
3435, 357
206, 822
822, 206
2671, 3446
3446, 2671
704, 4482
4482, 704
2102, 3703
3703, 2102
1350, 2378
2378, 1350
3662, 4006
4006, 3662
2979, 4730
4730, 2979
3810, 4658
4658, 3810
1022, 4010
4010, 1022
2235, 4986
4986, 2235
655, 2496
2496, 655
2022, 4878
4878, 2022
4899, 4972
4972, 4899
3053, 4837
4837, 3053
887, 4724
4724, 887
1299, 2948
2948, 1299
1368, 3307
3307, 1368
616, 1228
1228, 616
754, 2101
2101, 754
487, 2511
2511, 487
2059, 3575
3575, 2059
4485, 4581
4581, 4485
1829, 4052
4052, 1829
1242, 2040
2040, 1242
2871, 4392
4392, 2871
1682, 2312
2312, 1682
63, 1402
1402, 63
176, 525
525, 176
2072, 4941
4941, 2072
914, 4426
4426, 914
2142, 3236
3236, 2142
2839, 3164
3164, 2839
289, 2122
2122, 289
3115, 4910
4910, 3115
3490, 4033
4033, 3490
3280, 4977
4977, 3280
620, 4329
4329, 620
303, 4622
4622, 303
1831, 3724
3724, 1831
1748, 1969
1969, 1748
1316, 2312
2312, 1316
829, 3914
3914, 829
603, 1881
1881, 603
888, 2050
2050, 888
3236, 3335
3335, 3236
4032, 4208
4208, 4032
41, 2528
2528, 41
1789, 3848
3848, 1789
555, 2749
2749, 555
2193, 4463
4463, 2193
394, 2831
2831, 394
686, 4925
4925, 686
1121, 4099
4099, 1121
2601, 3884
3884, 2601
2703, 2848
2848, 2703
1787, 4310
4310, 1787
3927, 4922
4922, 3927
721, 4515
4515, 721
3522, 4055
4055, 3522
1777, 3972
3972, 1777
1008, 3232
3232, 1008
2250, 4192
4192, 2250
101, 4248
4248, 101
2363, 4069
4069, 2363
1764, 2986
2986, 1764
1292, 3176
3176, 1292
1121, 3294
3294, 1121
626, 2534
2534, 626
2482, 3387
3387, 2482
3152, 4121
4121, 3152
170, 3422
3422, 170
2083, 3274
3274, 2083
1229, 4116
4116, 1229
851, 3941
3941, 851
807, 1390
1390, 807
163, 3540
3540, 163
294, 4023
4023, 294
2671, 4548
4548, 2671
284, 4998
4998, 284
1837, 1878
1878, 1837
770, 4891
4891, 770
966, 2551
2551, 966
1833, 4388
4388, 1833
4220, 4877
4877, 4220
343, 2545
2545, 343
190, 3269
3269, 190
1642, 1787
1787, 1642
3133, 4205
4205, 3133
4291, 4528
4528, 4291
404, 1508
1508, 404
424, 4604
4604, 424
2160, 3820
3820, 2160
2965, 4779
4779, 2965
1960, 4698
4698, 1960
1093, 2669
2669, 1093
2757, 2763
2763, 2757
1684, 4241
4241, 1684
1899, 1951
1951, 1899
770, 4086
4086, 770
1724, 4579
4579, 1724
56, 2464
2464, 56
2303, 3882
3882, 2303
1067, 3676
3676, 1067
1373, 1504
1504, 1373
1434, 2157
2157, 1434
1521, 4785
4785, 1521
201, 2222
2222, 201
1694, 4713
4713, 1694
1716, 4472
4472, 1716
694, 3286
3286, 694
501, 1171
1171, 501
1015, 4775
4775, 1015
1020, 1177
1177, 1020
969, 1397
1397, 969
704, 1880
1880, 704
1498, 4370
4370, 1498
695, 1013
1013, 695
1066, 3400
3400, 1066
694, 1542
1542, 694
2602, 3117
3117, 2602
780, 2814
2814, 780
1130, 4324
4324, 1130
4547, 4951
4951, 4547
874, 1136
1136, 874
315, 2835
2835, 315
2787, 4186
4186, 2787
2878, 3550
3550, 2878
1639, 2107
2107, 1639
1367, 1419
1419, 1367
133, 320
320, 133
813, 1018
1018, 813
811, 4355
4355, 811
80, 3318
3318, 80
1477, 1937
1937, 1477
3268, 3304
3304, 3268
1626, 1656
1656, 1626
905, 1896
1896, 905
3780, 4418
4418, 3780
1181, 3457
3457, 1181
2812, 3438
3438, 2812
135, 931
931, 135
1048, 3113
3113, 1048
241, 2081
2081, 241
310, 1686
1686, 310
375, 2081
2081, 375
2219, 3863
3863, 2219
3003, 3945
3945, 3003
976, 4930
4930, 976
241, 3020
3020, 241
1863, 4201
4201, 1863
588, 3478
3478, 588
1969, 3284
3284, 1969
1296, 2252
2252, 1296
902, 2887
2887, 902
236, 3026
3026, 236
747, 2195
2195, 747
1284, 4120
4120, 1284
1998, 3463
3463, 1998
1639, 3530
3530, 1639
2475, 3802
3802, 2475
830, 917
917, 830
984, 4767
4767, 984
657, 4372
4372, 657
2341, 3987
3987, 2341
1799, 2472
2472, 1799
1035, 1322
1322, 1035
3328, 3839
3839, 3328
835, 2550
2550, 835
2731, 2802
2802, 2731
897, 1738
1738, 897
125, 2390
2390, 125
4084, 4532
4532, 4084
2629, 3464
3464, 2629
1039, 1040
1040, 1039
2306, 3942
3942, 2306
3045, 4281
4281, 3045
1219, 3078
3078, 1219
854, 2391
2391, 854
1043, 4542
4542, 1043
93, 2478
2478, 93
499, 3920
3920, 499
3900, 4014
4014, 3900
1992, 2597
2597, 1992
2017, 4347
4347, 2017
604, 2751
2751, 604
1373, 1801
1801, 1373
917, 4968
4968, 917
2276, 3295
3295, 2276
340, 4398
4398, 340
312, 2350
2350, 312
3394, 3630
3630, 3394
1164, 1812
1812, 1164
1043, 1293
1293, 1043
583, 3752
3752, 583
684, 2114
2114, 684
1230, 4502
4502, 1230
1882, 2967
2967, 1882
920, 3522
3522, 920
295, 4224
4224, 295
1969, 4841
4841, 1969
668, 2520
2520, 668
3111, 4631
4631, 3111
2621, 3306
3306, 2621
1135, 4615
4615, 1135
282, 2484
2484, 282
15, 2140
2140, 15
25, 3582
3582, 25
2697, 3301
3301, 2697
3626, 3764
3764, 3626
2645, 4831
4831, 2645
1747, 4620
4620, 1747
1704, 2449
2449, 1704
324, 1555
1555, 324
573, 2259
2259, 573
2336, 4611
4611, 2336
3473, 4057
4057, 3473
4333, 4915
4915, 4333
2578, 4144
4144, 2578
969, 3922
3922, 969
783, 3008
3008, 783
528, 4179
4179, 528
2713, 3780
3780, 2713
521, 3008
3008, 521
2933, 3554
3554, 2933
1256, 1885
1885, 1256
2197, 4425
4425, 2197
203, 1386
1386, 203
3074, 4698
4698, 3074
992, 3532
3532, 992
4507, 4694
4694, 4507
912, 3014
3014, 912
268, 2912
2912, 268
673, 1685
1685, 673
3005, 4719
4719, 3005
1016, 2963
2963, 1016
1858, 2461
2461, 1858
1653, 3749
3749, 1653
89, 294
294, 89
668, 910
910, 668
1701, 3416
3416, 1701
1306, 3826
3826, 1306
1286, 4113
4113, 1286
2879, 3802
3802, 2879
2122, 4385
4385, 2122
3646, 4469
4469, 3646
1363, 2266
2266, 1363
4508, 4649
4649, 4508
829, 4776
4776, 829
1001, 1850
1850, 1001
176, 3615
3615, 176
1272, 3252
3252, 1272
3054, 3402
3402, 3054
573, 4971
4971, 573
1471, 2149
2149, 1471
2830, 4448
4448, 2830
1426, 4658
4658, 1426
4120, 4136
4136, 4120
933, 4725
4725, 933
1084, 4894
4894, 1084
3281, 3566
3566, 3281
947, 3842
3842, 947
1079, 1517
1517, 1079
561, 3806
3806, 561
20, 1358
1358, 20
1672, 2970
2970, 1672
1273, 1918
1918, 1273
1344, 1569
1569, 1344
4568, 4999
4999, 4568
1280, 4028
4028, 1280
4260, 4654
4654, 4260
369, 1892
1892, 369
100, 721
721, 100
611, 1425
1425, 611
3, 788
788, 3
2985, 4870
4870, 2985
860, 1348
1348, 860
1323, 3324
3324, 1323
2708, 3249
3249, 2708
3752, 4224
4224, 3752
818, 4505
4505, 818
1602, 2335
2335, 1602
2204, 4655
4655, 2204
894, 4500
4500, 894
4415, 4918
4918, 4415
2813, 3423
3423, 2813
773, 948
948, 773
1497, 2699
2699, 1497
552, 3423
3423, 552
4199, 4512
4512, 4199
2817, 4481
4481, 2817
1457, 4963
4963, 1457
2586, 4548
4548, 2586
48, 4829
4829, 48
1084, 1190
1190, 1084
388, 4870
4870, 388
457, 4475
4475, 457
268, 1570
1570, 268
13, 1960
1960, 13
2356, 2931
2931, 2356
882, 3311
3311, 882
87, 569
569, 87
3222, 4893
4893, 3222
908, 2438
2438, 908
4092, 4749
4749, 4092
1571, 2193
2193, 1571
1373, 4460
4460, 1373
1782, 2413
2413, 1782
1181, 1257
1257, 1181
1017, 1792
1792, 1017
375, 2325
2325, 375
399, 467
467, 399
2236, 3522
3522, 2236
379, 3198
3198, 379
33, 2561
2561, 33
1110, 1956
1956, 1110
3204, 3913
3913, 3204
1784, 4529
4529, 1784
4019, 4247
4247, 4019
2973, 3384
3384, 2973
1202, 2080
2080, 1202
336, 1407
1407, 336
2753, 3236
3236, 2753
2460, 4677
4677, 2460
249, 3101
3101, 249
1661, 4472
4472, 1661
2605, 4277
4277, 2605
442, 4435
4435, 442
2331, 2954
2954, 2331
1103, 3363
3363, 1103
1241, 2573
2573, 1241
1491, 4411
4411, 1491
3340, 4093
4093, 3340
3789, 3919
3919, 3789
3775, 4021
4021, 3775
1268, 3615
3615, 1268
2687, 3124
3124, 2687
2804, 4463
4463, 2804
1417, 4088
4088, 1417
1274, 2090
2090, 1274
1222, 3620
3620, 1222
1142, 3102
3102, 1142
1322, 4201
4201, 1322
2650, 4935
4935, 2650
2321, 3713
3713, 2321
2797, 3642
3642, 2797
105, 3456
3456, 105
3684, 3879
3879, 3684
660, 1988
1988, 660
1639, 1814
1814, 1639
1771, 4185
4185, 1771
2103, 2672
2672, 2103
2598, 2651
2651, 2598
3805, 4556
4556, 3805
219, 2430
2430, 219
4446, 4552
4552, 4446
1357, 2451
2451, 1357
1128, 2399
2399, 1128
479, 1953
1953, 479
1675, 1979
1979, 1675
737, 1430
1430, 737
2080, 3196
3196, 2080
681, 1306
1306, 681
132, 2784
2784, 132
1807, 3037
3037, 1807
599, 4879
4879, 599
769, 1126
1126, 769
106, 4946
4946, 106
3230, 4008
4008, 3230
3964, 4003
4003, 3964
3282, 3417
3417, 3282
62, 860
860, 62
283, 3488
3488, 283
4310, 4798
4798, 4310
2942, 4665
4665, 2942
1391, 1415
1415, 1391
534, 4238
4238, 534
2223, 3638
3638, 2223
1232, 4926
4926, 1232
957, 1688
1688, 957
726, 3253
3253, 726
1677, 4229
4229, 1677
1057, 4521
4521, 1057
3113, 3742
3742, 3113
3627, 3963
3963, 3627
4473, 4923
4923, 4473
1842, 3515
3515, 1842
265, 764
764, 265
4291, 4882
4882, 4291
142, 1862
1862, 142
1861, 4696
4696, 1861
282, 1118
1118, 282
1238, 3377
3377, 1238
3977, 4318
4318, 3977
200, 3156
3156, 200
2101, 3752
3752, 2101
1987, 4404
4404, 1987
256, 4219
4219, 256
2973, 4620
4620, 2973
1865, 3660
3660, 1865
1027, 3315
3315, 1027
105, 825
825, 105
3434, 3517
3517, 3434
2752, 2931
2931, 2752
1525, 4723
4723, 1525
3661, 3681
3681, 3661
673, 2413
2413, 673
801, 878
878, 801
2184, 3763
3763, 2184
1119, 3439
3439, 1119
2387, 4122
4122, 2387
847, 3505
3505, 847
1179, 1992
1992, 1179
223, 4055
4055, 223
500, 2643
2643, 500
2124, 4651
4651, 2124
481, 2593
2593, 481
2131, 3378
3378, 2131
394, 904
904, 394
1419, 4081
4081, 1419
1587, 3665
3665, 1587
1382, 4199
4199, 1382
47, 796
796, 47
3655, 4401
4401, 3655
1872, 4026
4026, 1872
31, 4235
4235, 31
1572, 2044
2044, 1572
615, 4636
4636, 615
1420, 4841
4841, 1420
4926, 4951
4951, 4926
411, 1608
1608, 411
1708, 3029
3029, 1708
2172, 3887
3887, 2172
2963, 4416
4416, 2963
1373, 1992
1992, 1373
1560, 1818
1818, 1560
3650, 4565
4565, 3650
1778, 3209
3209, 1778
2213, 2383
